Customer ID,Product ID,Purchase Amount,Purchase Date,Category
C280,P8,153.17,2023-04-07,Home & Garden
C419,P5,305.55,2023-01-03,Sports
C399,P29,92.43,2023-02-03,Electronics
C100,P30,409.16,2023-08-29,Clothing
C213,P48,304.45,2023-07-23,Home & Garden
C162,P26,226.47,2023-01-26,Beauty
C182,P36,374.02,2023-06-25,Beauty
C179,P41,141.73,2023-10-21,Beauty
C470,P31,28.06,2023-07-27,Beauty
C330,P20,150.03,2023-09-26,Clothing
C180,P35,107.69,2023-10-14,Home & Garden
C73,P22,485.85,2023-09-13,Electronics
C167,P4,221.52,2023-04-20,Electronics
C478,P46,199.69,2023-05-22,Clothing
C171,P23,328.92,2023-07-29,Home & Garden
C342,P8,191.7,2023-01-28,Home & Garden
C95,P9,433.16,2023-12-21,Sports
C458,P34,242.08,2023-03-23,Clothing
C126,P6,247.36,2023-05-12,Home & Garden
C51,P16,160.48,2023-07-26,Clothing
C16,P31,301.44,2023-02-06,Beauty
C437,P42,353.71,2023-11-30,Clothing
C360,P26,48.74,2023-12-13,Beauty
C111,P39,382.67,2023-03-14,Beauty
C254,P17,294.71,2023-09-09,Home & Garden
C413,P17,121.88,2023-03-28,Home & Garden
C484,P31,52.61,2023-10-12,Beauty
C87,P40,218.68,2023-03-16,Beauty
C334,P38,86.71,2023-05-18,Sports
C206,P17,424.82,2023-03-09,Home & Garden
C289,P50,292.52,2023-09-08,Home & Garden
C96,P47,375.75,2023-03-14,Sports
C264,P1,329.6,2023-04-24,Home & Garden
C222,P31,201.5,2023-03-26,Beauty
C283,P7,210.79,2023-09-04,Electronics
C108,P26,305.52,2023-05-19,Beauty
C385,P26,119.87,2023-02-18,Beauty
C39,P8,141.51,2023-11-16,Home & Garden
C371,P26,269.36,2023-11-02,Beauty
C298,P32,242.16,2023-08-05,Clothing
C134,P33,166.05,2023-08-03,Home & Garden
C493,P29,498.63,2023-08-24,Electronics
C188,P8,211.36,2023-01-14,Home & Garden
C413,P31,158.01,2023-03-23,Beauty
C310,P8,97.42,2023-04-08,Home & Garden
C197,P22,494.76,2023-05-09,Electronics
C152,P20,488.47,2023-09-20,Clothing
C242,P42,332.88,2023-08-05,Clothing
C151,P29,240.88,2023-07-28,Electronics
C178,P9,18.07,2023-02-03,Sports
C253,P12,495.05,2023-08-28,Home & Garden
C478,P13,100.4,2023-04-20,Sports
C119,P16,276.9,2023-02-15,Clothing
C388,P30,366.35,2023-08-11,Clothing
C118,P24,203.71,2023-01-01,Clothing
C491,P40,84.79,2023-08-02,Beauty
C94,P33,113.53,2023-05-31,Home & Garden
C415,P7,381.99,2023-10-10,Electronics
C90,P7,483.58,2023-04-27,Electronics
C217,P32,342.5,2023-11-22,Clothing
C373,P7,39.39,2023-06-30,Electronics
C205,P28,159.6,2023-10-12,Sports
C222,P46,19.58,2023-04-28,Clothing
C86,P41,384.5,2023-06-02,Beauty
C103,P4,408.01,2023-11-05,Electronics
C36,P28,490.06,2023-05-24,Sports
C341,P1,182.22,2023-01-16,Home & Garden
C229,P34,315.97,2023-11-04,Clothing
C309,P15,138.79,2023-11-01,Electronics
C129,P28,378.28,2023-12-23,Sports
C140,P3,300.98,2023-08-12,Electronics
C277,P28,137.7,2023-03-25,Sports
C471,P10,481.29,2023-02-28,Electronics
C109,P42,338.47,2023-05-03,Clothing
C464,P30,312.94,2023-01-10,Clothing
C322,P33,390.64,2023-05-11,Home & Garden
C189,P22,343.99,2023-08-05,Electronics
C295,P3,264.45,2023-12-24,Electronics
C354,P45,236.83,2023-08-17,Home & Garden
C468,P23,165.38,2023-09-24,Home & Garden
C336,P35,299.6,2023-09-14,Home & Garden
C385,P1,169.83,2023-08-21,Home & Garden
C109,P49,466.32,2023-09-13,Sports
C93,P18,215.34,2023-01-15,Home & Garden
C348,P49,382.01,2023-07-07,Sports
C5,P45,361.03,2023-12-28,Home & Garden
C455,P43,235.02,2023-04-12,Beauty
C451,P46,415.67,2023-11-11,Clothing
C20,P35,25.08,2023-04-28,Home & Garden
C198,P3,252.79,2023-10-27,Electronics
C310,P22,142.98,2023-08-16,Electronics
C330,P23,398.07,2023-12-14,Home & Garden
C359,P4,41.23,2023-12-26,Electronics
C376,P3,171.55,2023-03-16,Electronics
C120,P50,408.74,2023-10-11,Home & Garden
C292,P31,187.26,2023-08-04,Beauty
C218,P34,77.23,2023-08-25,Clothing
C115,P3,460.16,2023-06-02,Electronics
C419,P33,425.04,2023-08-03,Home & Garden
C50,P23,477.53,2023-04-15,Home & Garden
C262,P4,27.5,2023-01-18,Electronics
C412,P38,164.56,2023-05-18,Sports
C186,P14,458.33,2023-06-20,Sports
C421,P5,176.41,2023-04-11,Sports
C466,P24,336.33,2023-11-02,Clothing
C83,P12,106.58,2023-11-08,Home & Garden
C413,P25,20.24,2023-09-12,Sports
C382,P1,330.59,2023-10-19,Home & Garden
C28,P28,448.55,2023-06-14,Sports
C32,P13,74.9,2023-03-14,Sports
C480,P3,73.01,2023-07-26,Electronics
C459,P43,290.48,2023-08-15,Beauty
C411,P45,141.25,2023-02-05,Home & Garden
C397,P41,180.08,2023-03-20,Beauty
C224,P7,484.78,2023-09-20,Electronics
C359,P37,410.32,2023-11-23,Home & Garden
C38,P6,35.39,2023-04-02,Home & Garden
C137,P49,143.5,2023-06-11,Sports
C474,P15,442.56,2023-05-27,Electronics
C254,P43,155.67,2023-06-01,Beauty
C326,P10,305.63,2023-03-07,Electronics
C419,P37,226.34,2023-11-10,Home & Garden
C305,P11,129.91,2023-09-08,Electronics
C397,P26,46.01,2023-07-24,Beauty
C251,P49,455.81,2023-01-27,Sports
C218,P24,60.74,2023-08-28,Clothing
C332,P32,42.18,2023-04-10,Clothing
C412,P35,26.08,2023-12-14,Home & Garden
C317,P49,20.2,2023-02-17,Sports
C380,P6,390.63,2023-02-12,Home & Garden
C286,P8,498.32,2023-04-30,Home & Garden
C84,P27,362.41,2023-06-24,Electronics
C117,P18,327.58,2023-11-12,Home & Garden
C234,P42,279.63,2023-08-09,Clothing
C352,P13,60.24,2023-07-13,Sports
C160,P39,167.81,2023-07-10,Beauty
C155,P14,283.62,2023-11-02,Sports
C124,P8,81.45,2023-12-27,Home & Garden
C65,P29,488.39,2023-09-20,Electronics
C440,P18,16.31,2023-07-26,Home & Garden
C438,P47,144.39,2023-03-24,Sports
C346,P13,314.22,2023-01-14,Sports
C389,P48,32.19,2023-09-07,Home & Garden
C70,P14,216.43,2023-07-19,Sports
C479,P34,248.64,2023-09-29,Clothing
C107,P36,215.7,2023-10-16,Beauty
C86,P25,174.25,2023-03-02,Sports
C476,P35,341.19,2023-09-23,Home & Garden
C166,P45,483.97,2023-12-20,Home & Garden
C174,P50,316.87,2023-08-28,Home & Garden
C363,P10,139.27,2023-03-18,Electronics
C372,P21,255.01,2023-02-05,Beauty
C434,P41,457.2,2023-05-17,Beauty
C141,P22,28.23,2023-10-06,Electronics
C328,P25,142.98,2023-02-08,Sports
C319,P36,237.57,2023-04-07,Beauty
C124,P20,398.45,2023-06-21,Clothing
C270,P34,495.7,2023-01-26,Clothing
C309,P44,334.23,2023-09-06,Electronics
C381,P48,447.56,2023-09-14,Home & Garden
C376,P39,227.49,2023-10-23,Beauty
C58,P11,285.95,2023-07-13,Electronics
C175,P44,418.28,2023-12-05,Electronics
C263,P36,77.52,2023-06-22,Beauty
C72,P45,325.31,2023-02-13,Home & Garden
C498,P2,269.61,2023-02-26,Sports
C135,P5,406.82,2023-09-22,Sports
C192,P24,103.37,2023-01-11,Clothing
C470,P5,384.18,2023-01-01,Sports
C18,P29,91.94,2023-04-28,Electronics
C155,P50,150.73,2023-05-20,Home & Garden
C488,P41,318.83,2023-10-11,Beauty
C227,P36,13.05,2023-03-05,Beauty
C210,P21,58.74,2023-09-12,Beauty
C234,P30,132.26,2023-06-20,Clothing
C53,P44,128.4,2023-11-07,Electronics
C278,P13,222.89,2023-02-04,Sports
C384,P30,460.27,2023-07-27,Clothing
C12,P7,308.76,2023-07-27,Electronics
C351,P40,60.38,2023-04-29,Beauty
C419,P48,304.62,2023-08-16,Home & Garden
C192,P10,419.99,2023-08-31,Electronics
C221,P34,427.87,2023-02-22,Clothing
C444,P32,154.81,2023-06-16,Clothing
C41,P17,455.39,2023-02-11,Home & Garden
C61,P20,249.71,2023-12-04,Clothing
C125,P31,447.04,2023-05-08,Beauty
C418,P18,301.57,2023-10-13,Home & Garden
C474,P43,361.3,2023-04-05,Beauty
C450,P9,80.74,2023-04-04,Sports
C109,P28,465.12,2023-06-10,Sports
C358,P18,471.1,2023-07-19,Home & Garden
C336,P18,264.2,2023-06-22,Home & Garden
C284,P30,96.65,2023-08-01,Clothing
C185,P10,437.22,2023-03-01,Electronics
C455,P40,330.11,2023-04-03,Beauty
C87,P42,97.57,2023-08-13,Clothing
C314,P35,75.01,2023-07-26,Home & Garden
C335,P5,472.6,2023-09-25,Sports
C338,P43,326.44,2023-11-20,Beauty
C100,P20,418.52,2023-07-24,Clothing
C98,P15,141.29,2023-04-05,Electronics
C317,P26,348.48,2023-01-16,Beauty
C384,P39,164.24,2023-12-14,Beauty
C124,P22,445.21,2023-06-13,Electronics
C413,P8,180.01,2023-06-10,Home & Garden
C177,P27,91.21,2023-01-10,Electronics
C443,P15,27.31,2023-11-16,Electronics
C313,P49,377.78,2023-07-26,Sports
C350,P3,58.22,2023-04-07,Electronics
C475,P31,155.53,2023-06-20,Beauty
C292,P26,272.91,2023-03-27,Beauty
C387,P5,100.59,2023-09-14,Sports
C483,P18,450.11,2023-09-08,Home & Garden
C40,P37,63.12,2023-06-04,Home & Garden
C213,P11,367.18,2023-11-28,Electronics
C102,P21,300.37,2023-07-20,Beauty
C249,P21,396.05,2023-10-03,Beauty
C325,P25,248.63,2023-04-10,Sports
C164,P47,71.23,2023-09-04,Sports
C99,P32,490.96,2023-05-28,Clothing
C220,P26,340.24,2023-12-09,Beauty
C287,P42,378.37,2023-04-09,Clothing
C405,P20,430.85,2023-06-02,Clothing
C18,P43,174.44,2023-09-01,Beauty
C236,P30,13.91,2023-04-24,Clothing
C376,P15,270.26,2023-11-22,Electronics
C168,P5,451.54,2023-01-14,Sports
C10,P9,249.21,2023-09-15,Sports
C88,P23,144.17,2023-04-20,Home & Garden
C480,P34,164.09,2023-08-21,Clothing
C298,P24,398.42,2023-06-27,Clothing
C476,P12,438.13,2023-06-03,Home & Garden
C405,P38,115.42,2023-02-22,Sports
C337,P48,451.56,2023-08-12,Home & Garden
C461,P46,432.95,2023-01-16,Clothing
C129,P47,425.53,2023-07-17,Sports
C424,P28,32.27,2023-12-29,Sports
C311,P6,473.9,2023-12-27,Home & Garden
C448,P14,435.38,2023-03-23,Sports
C154,P23,173.28,2023-03-30,Home & Garden
C278,P10,37.34,2023-02-24,Electronics
C431,P50,491.06,2023-08-03,Home & Garden
C1,P16,11.89,2023-08-28,Clothing
C26,P27,373.33,2023-04-19,Electronics
C134,P46,298.45,2023-09-01,Clothing
C495,P9,236.42,2023-06-10,Sports
C489,P13,40.08,2023-11-26,Sports
C9,P48,495.3,2023-09-02,Home & Garden
C20,P15,440.56,2023-02-05,Electronics
C14,P22,220.08,2023-10-12,Electronics
C290,P47,446.94,2023-09-29,Sports
C402,P18,86.52,2023-11-20,Home & Garden
C264,P35,178.26,2023-09-17,Home & Garden
C382,P45,353.94,2023-12-20,Home & Garden
C199,P17,324.36,2023-04-28,Home & Garden
C363,P31,127.41,2023-08-22,Beauty
C230,P36,321.47,2023-05-12,Beauty
C99,P18,32.32,2023-04-12,Home & Garden
C58,P2,191.34,2023-04-30,Sports
C88,P17,284.74,2023-05-20,Home & Garden
C346,P21,309.23,2023-04-03,Beauty
C428,P6,134.8,2023-10-14,Home & Garden
C180,P8,349.39,2023-05-14,Home & Garden
C480,P7,172.19,2023-07-26,Electronics
C307,P36,321.48,2023-05-22,Beauty
C401,P40,436.56,2023-12-04,Beauty
C79,P4,384.25,2023-07-05,Electronics
C282,P50,312.55,2023-03-24,Home & Garden
C139,P26,277.42,2023-09-11,Beauty
C159,P6,146.98,2023-07-17,Home & Garden
C116,P2,469.47,2023-07-13,Sports
C180,P45,141.39,2023-05-08,Home & Garden
C366,P29,190.58,2023-04-05,Electronics
C366,P40,435.39,2023-02-17,Beauty
C435,P39,459.66,2023-11-08,Beauty
C488,P28,219.8,2023-04-11,Sports
C271,P39,253.86,2023-10-29,Beauty
C487,P40,448.44,2023-01-15,Beauty
C478,P20,400.33,2023-08-18,Clothing
C155,P26,407.21,2023-11-13,Beauty
C11,P37,462.82,2023-01-21,Home & Garden
C339,P4,33.57,2023-07-03,Electronics
C147,P3,238.59,2023-09-23,Electronics
C224,P19,384.45,2023-10-07,Clothing
C310,P49,268.82,2023-01-04,Sports
C197,P5,283.29,2023-02-26,Sports
C187,P4,173.82,2023-07-29,Electronics
C366,P33,443.38,2023-03-04,Home & Garden
C323,P21,89.64,2023-04-29,Beauty
C108,P5,70.69,2023-11-21,Sports
C412,P17,398.45,2023-11-07,Home & Garden
C156,P22,323.26,2023-01-03,Electronics
C33,P49,367.99,2023-12-02,Sports
C337,P33,262.2,2023-05-14,Home & Garden
C404,P17,295.16,2023-01-31,Home & Garden
C480,P49,341.66,2023-04-09,Sports
C176,P43,352.27,2023-12-27,Beauty
C33,P28,473.08,2023-08-01,Sports
C309,P47,298.39,2023-07-15,Sports
C200,P3,203.6,2023-02-03,Electronics
C483,P42,382.46,2023-08-29,Clothing
C264,P3,96.31,2023-06-20,Electronics
C327,P31,91.6,2023-07-05,Beauty
C110,P35,338.76,2023-12-12,Home & Garden
C11,P29,75.13,2023-10-12,Electronics
C51,P26,183.47,2023-08-10,Beauty
C147,P31,173.72,2023-04-09,Beauty
C206,P49,301.98,2023-12-18,Sports
C100,P4,465.41,2023-04-13,Electronics
C51,P50,259.31,2023-10-25,Home & Garden
C188,P16,186.36,2023-11-11,Clothing
C218,P42,287.63,2023-03-15,Clothing
C264,P9,479.22,2023-02-24,Sports
C149,P28,48.18,2023-11-18,Sports
C435,P29,206.71,2023-11-06,Electronics
C29,P48,18.61,2023-05-07,Home & Garden
C370,P35,203.95,2023-12-29,Home & Garden
C346,P35,368.19,2023-07-15,Home & Garden
C403,P47,221.37,2023-08-19,Sports
C443,P3,178.01,2023-03-03,Electronics
C352,P6,263.46,2023-06-24,Home & Garden
C45,P7,55.2,2023-06-22,Electronics
C259,P17,376.79,2023-03-21,Home & Garden
C360,P9,181.27,2023-08-27,Sports
C163,P34,157.99,2023-06-25,Clothing
C342,P6,425.21,2023-05-27,Home & Garden
C163,P5,473.31,2023-11-05,Sports
C138,P49,363.7,2023-03-10,Sports
C158,P45,184.51,2023-06-18,Home & Garden
C155,P14,210.57,2023-08-17,Sports
C418,P45,227.55,2023-06-01,Home & Garden
C405,P45,486.52,2023-10-26,Home & Garden
C31,P13,499.78,2023-04-11,Sports
C391,P23,224.47,2023-07-16,Home & Garden
C460,P25,38.82,2023-05-27,Sports
C332,P16,150.49,2023-01-31,Clothing
C93,P14,490.84,2023-04-16,Sports
C195,P49,123.08,2023-09-09,Sports
C443,P6,380.32,2023-05-15,Home & Garden
C306,P22,315.08,2023-06-29,Electronics
C349,P32,347.12,2023-11-16,Clothing
C92,P42,413.32,2023-01-07,Clothing
C276,P5,245.41,2023-01-15,Sports
C325,P5,48.5,2023-12-01,Sports
C259,P27,278.98,2023-01-02,Electronics
C38,P2,30.72,2023-09-14,Sports
C165,P11,495.84,2023-12-12,Electronics
C147,P15,75.2,2023-08-01,Electronics
C210,P17,467.46,2023-10-09,Home & Garden
C132,P7,39.42,2023-11-01,Electronics
C169,P28,102.04,2023-07-02,Sports
C451,P36,223.58,2023-01-11,Beauty
C259,P37,362.84,2023-05-14,Home & Garden
C14,P45,108.8,2023-08-26,Home & Garden
C370,P35,173.55,2023-08-27,Home & Garden
C283,P21,270.01,2023-12-20,Beauty
C90,P49,422.75,2023-09-23,Sports
C263,P44,346.11,2023-10-31,Electronics
C401,P4,429.49,2023-09-18,Electronics
C290,P12,257.49,2023-02-07,Home & Garden
C456,P35,333.74,2023-09-17,Home & Garden
C457,P36,468.61,2023-08-21,Beauty
C91,P20,334.82,2023-09-16,Clothing
C416,P40,104.69,2023-09-08,Beauty
C426,P23,381.83,2023-08-13,Home & Garden
C457,P1,89.55,2023-01-03,Home & Garden
C382,P3,251.34,2023-01-21,Electronics
C31,P20,34.41,2023-04-26,Clothing
C437,P44,259.06,2023-07-22,Electronics
C263,P41,15.35,2023-07-10,Beauty
C189,P42,248.73,2023-11-30,Clothing
C85,P3,18.24,2023-10-13,Electronics
C300,P35,379.84,2023-05-20,Home & Garden
C59,P18,99.46,2023-03-13,Home & Garden
C284,P22,54.48,2023-06-23,Electronics
C457,P3,450.24,2023-09-03,Electronics
C66,P10,341.5,2023-10-21,Electronics
C395,P37,416.43,2023-07-23,Home & Garden
C443,P8,256.47,2023-02-23,Home & Garden
C117,P31,38.69,2023-01-05,Beauty
C2,P21,373.42,2023-04-22,Beauty
C376,P3,259.29,2023-12-10,Electronics
C92,P19,125.23,2023-06-07,Clothing
C263,P13,156.29,2023-06-19,Sports
C129,P48,30.38,2023-09-06,Home & Garden
C266,P26,347.68,2023-06-05,Beauty
C153,P15,80.59,2023-05-11,Electronics
C216,P27,112.79,2023-10-15,Electronics
C351,P39,342.69,2023-06-04,Beauty
C333,P22,407.85,2023-02-23,Electronics
C390,P1,449.4,2023-08-12,Home & Garden
C60,P42,128.4,2023-02-16,Clothing
C424,P41,194.2,2023-11-04,Beauty
C171,P6,489.53,2023-03-21,Home & Garden
C43,P21,61.99,2023-10-30,Beauty
C44,P38,174.93,2023-01-26,Sports
C356,P47,302.59,2023-10-02,Sports
C73,P5,254.73,2023-11-03,Sports
C407,P15,109.64,2023-10-05,Electronics
C336,P3,153.69,2023-11-29,Electronics
C38,P14,317.46,2023-09-28,Sports
C264,P38,487.15,2023-11-25,Sports
C122,P45,310.61,2023-01-28,Home & Garden
C409,P9,108.75,2023-07-01,Sports
C318,P10,367.5,2023-06-24,Electronics
C89,P15,37.97,2023-04-05,Electronics
C339,P15,126.6,2023-06-28,Electronics
C335,P40,168.98,2023-12-03,Beauty
C121,P36,480.46,2023-10-25,Beauty
C432,P11,259.89,2023-07-07,Electronics
C327,P28,206.56,2023-05-05,Sports
C211,P27,78.22,2023-04-12,Electronics
C122,P37,458.0,2023-02-16,Home & Garden
C495,P25,307.35,2023-12-21,Sports
C278,P28,227.49,2023-02-28,Sports
C248,P5,229.48,2023-12-11,Sports
C163,P13,426.16,2023-06-02,Sports
C44,P10,188.94,2023-12-31,Electronics
C439,P3,130.41,2023-09-06,Electronics
C164,P28,357.07,2023-06-13,Sports
C400,P30,141.18,2023-09-18,Clothing
C372,P9,53.85,2023-08-06,Sports
C476,P36,398.93,2023-11-11,Beauty
C260,P17,471.21,2023-08-18,Home & Garden
C286,P12,15.66,2023-11-04,Home & Garden
C319,P26,480.34,2023-09-28,Beauty
C180,P31,169.81,2023-08-07,Beauty
C90,P45,156.34,2023-06-07,Home & Garden
C379,P37,194.48,2023-04-12,Home & Garden
C290,P10,234.66,2023-12-31,Electronics
C37,P28,254.94,2023-03-24,Sports
C355,P31,318.62,2023-11-13,Beauty
C449,P27,273.15,2023-05-27,Electronics
C221,P40,462.81,2023-12-31,Beauty
C409,P11,98.68,2023-07-13,Electronics
C93,P22,84.29,2023-05-27,Electronics
C464,P12,17.6,2023-12-23,Home & Garden
C1,P25,229.01,2023-11-20,Sports
C63,P46,244.37,2023-10-17,Clothing
C166,P39,483.62,2023-07-10,Beauty
C241,P25,126.46,2023-08-18,Sports
C438,P24,448.4,2023-09-06,Clothing
C361,P32,385.31,2023-08-30,Clothing
C161,P6,406.39,2023-07-10,Home & Garden
C315,P38,429.01,2023-04-28,Sports
C313,P12,150.5,2023-03-21,Home & Garden
C302,P43,344.44,2023-08-25,Beauty
C325,P48,465.78,2023-02-09,Home & Garden
C131,P8,12.53,2023-12-29,Home & Garden
C129,P15,64.91,2023-09-16,Electronics
C403,P17,216.79,2023-06-08,Home & Garden
C179,P36,398.83,2023-06-07,Beauty
C468,P5,32.64,2023-07-13,Sports
C342,P1,396.72,2023-05-24,Home & Garden
C461,P44,198.54,2023-07-18,Electronics
C184,P20,346.14,2023-05-01,Clothing
C410,P46,127.23,2023-04-13,Clothing
C268,P50,229.51,2023-03-27,Home & Garden
C32,P33,208.94,2023-05-03,Home & Garden
C55,P27,276.61,2023-10-02,Electronics
C235,P33,353.22,2023-12-28,Home & Garden
C349,P2,359.7,2023-04-11,Sports
C68,P34,285.25,2023-08-29,Clothing
C62,P13,132.94,2023-06-27,Sports
C231,P25,475.06,2023-09-20,Sports
C343,P30,312.08,2023-03-25,Clothing
C319,P31,372.37,2023-02-26,Beauty
C191,P50,314.38,2023-05-18,Home & Garden
C233,P42,337.89,2023-05-07,Clothing
C438,P31,34.59,2023-10-01,Beauty
C85,P9,414.96,2023-01-31,Sports
C347,P7,96.43,2023-08-25,Electronics
C280,P1,439.25,2023-10-25,Home & Garden
C128,P17,145.73,2023-02-20,Home & Garden
C440,P2,404.31,2023-09-09,Sports
C390,P11,41.28,2023-05-25,Electronics
C409,P1,322.53,2023-07-12,Home & Garden
C222,P27,85.57,2023-07-19,Electronics
C214,P21,94.75,2023-06-27,Beauty
C432,P20,133.73,2023-05-14,Clothing
C23,P38,424.67,2023-03-05,Sports
C282,P4,140.86,2023-08-20,Electronics
C2,P41,412.72,2023-06-12,Beauty
C449,P8,335.48,2023-08-15,Home & Garden
C86,P36,117.4,2023-07-20,Beauty
C489,P39,103.55,2023-12-05,Beauty
C263,P35,182.48,2023-02-04,Home & Garden
C17,P41,290.18,2023-04-01,Beauty
C123,P40,138.14,2023-10-25,Beauty
C34,P20,144.28,2023-03-07,Clothing
C411,P2,407.13,2023-04-21,Sports
C452,P13,307.81,2023-01-01,Sports
C330,P29,237.25,2023-08-17,Electronics
C114,P10,374.47,2023-02-26,Electronics
C406,P4,357.42,2023-08-26,Electronics
C394,P13,354.2,2023-05-05,Sports
C280,P14,122.53,2023-04-23,Sports
C432,P47,201.77,2023-05-10,Sports
C239,P20,282.25,2023-05-18,Clothing
C339,P15,96.5,2023-12-17,Electronics
C182,P47,36.0,2023-01-29,Sports
C398,P49,305.59,2023-11-25,Sports
C84,P32,76.72,2023-09-03,Clothing
C72,P35,124.43,2023-06-01,Home & Garden
C351,P45,85.85,2023-04-11,Home & Garden
C339,P16,479.95,2023-05-04,Clothing
C132,P38,428.8,2023-01-05,Sports
C101,P1,173.4,2023-12-24,Home & Garden
C100,P49,208.73,2023-11-28,Sports
C359,P5,218.07,2023-11-26,Sports
C345,P5,377.11,2023-11-08,Sports
C486,P29,324.33,2023-01-20,Electronics
C34,P17,184.09,2023-04-08,Home & Garden
C229,P43,60.38,2023-08-04,Beauty
C16,P6,483.13,2023-04-20,Home & Garden
C466,P8,278.39,2023-05-08,Home & Garden
C65,P16,19.98,2023-12-18,Clothing
C236,P13,488.9,2023-12-17,Sports
C309,P27,405.67,2023-12-19,Electronics
C173,P12,492.45,2023-04-23,Home & Garden
C119,P7,270.64,2023-08-10,Electronics
C305,P48,126.08,2023-10-10,Home & Garden
C205,P6,338.17,2023-08-30,Home & Garden
C269,P24,149.32,2023-10-12,Clothing
C286,P41,139.43,2023-01-31,Beauty
C184,P8,262.11,2023-11-11,Home & Garden
C478,P6,227.09,2023-03-31,Home & Garden
C480,P15,342.12,2023-06-23,Electronics
C447,P22,55.55,2023-11-12,Electronics
C351,P6,369.33,2023-09-30,Home & Garden
C120,P14,498.91,2023-08-03,Sports
C415,P30,94.41,2023-02-10,Clothing
C238,P15,331.69,2023-05-18,Electronics
C245,P19,163.91,2023-06-08,Clothing
C6,P27,58.14,2023-05-31,Electronics
C314,P5,81.68,2023-11-05,Sports
C269,P21,39.29,2023-05-19,Beauty
C300,P5,92.4,2023-11-24,Sports
C350,P6,79.5,2023-12-11,Home & Garden
C437,P22,417.0,2023-11-05,Electronics
C142,P16,328.53,2023-10-23,Clothing
C446,P42,359.96,2023-07-11,Clothing
C432,P47,126.94,2023-11-07,Sports
C79,P43,280.93,2023-04-03,Beauty
C122,P27,224.17,2023-08-16,Electronics
C351,P39,115.45,2023-04-02,Beauty
C382,P39,420.33,2023-08-17,Beauty
C75,P30,60.84,2023-11-02,Clothing
C405,P10,103.92,2023-10-17,Electronics
C378,P30,427.87,2023-04-01,Clothing
C498,P28,159.88,2023-07-16,Sports
C95,P5,30.12,2023-10-03,Sports
C300,P5,327.99,2023-11-08,Sports
C182,P48,61.99,2023-06-25,Home & Garden
C440,P21,497.66,2023-08-13,Beauty
C181,P36,124.23,2023-01-25,Beauty
C209,P33,14.84,2023-03-26,Home & Garden
C267,P15,235.57,2023-08-27,Electronics
C465,P44,288.66,2023-08-28,Electronics
C442,P31,241.88,2023-09-18,Beauty
C174,P32,383.68,2023-07-30,Clothing
C384,P17,263.1,2023-06-25,Home & Garden
C483,P26,309.73,2023-03-10,Beauty
C3,P43,352.37,2023-01-12,Beauty
C30,P3,66.71,2023-05-12,Electronics
C185,P42,466.95,2023-12-28,Clothing
C224,P8,347.1,2023-07-08,Home & Garden
C196,P48,344.32,2023-07-27,Home & Garden
C182,P28,233.72,2023-06-04,Sports
C227,P48,236.16,2023-03-29,Home & Garden
C261,P19,21.65,2023-09-21,Clothing
C63,P46,79.38,2023-09-29,Clothing
C423,P1,464.68,2023-02-26,Home & Garden
C500,P35,271.83,2023-10-12,Home & Garden
C390,P12,437.57,2023-09-01,Home & Garden
C408,P32,460.87,2023-12-01,Clothing
C297,P23,463.03,2023-07-11,Home & Garden
C278,P24,476.92,2023-11-16,Clothing
C292,P47,361.07,2023-08-27,Sports
C235,P1,468.59,2023-05-12,Home & Garden
C441,P34,205.98,2023-04-07,Clothing
C382,P11,103.11,2023-09-07,Electronics
C150,P37,273.48,2023-06-22,Home & Garden
C3,P48,254.25,2023-12-09,Home & Garden
C320,P8,270.66,2023-08-23,Home & Garden
C261,P24,17.34,2023-02-09,Clothing
C55,P44,58.22,2023-04-30,Electronics
C485,P24,451.26,2023-12-05,Clothing
C139,P31,348.98,2023-11-22,Beauty
C474,P23,45.78,2023-04-22,Home & Garden
C249,P8,181.73,2023-01-19,Home & Garden
C148,P40,144.62,2023-05-07,Beauty
C178,P43,479.42,2023-01-23,Beauty
C46,P19,469.19,2023-08-12,Clothing
C132,P24,451.53,2023-12-29,Clothing
C89,P32,14.08,2023-04-20,Clothing
C218,P4,94.32,2023-04-23,Electronics
C281,P20,379.99,2023-11-04,Clothing
C214,P38,350.58,2023-01-15,Sports
C55,P41,422.84,2023-12-01,Beauty
C493,P50,406.65,2023-03-05,Home & Garden
C217,P36,278.6,2023-02-07,Beauty
C12,P48,139.87,2023-07-18,Home & Garden
C417,P27,400.16,2023-04-09,Electronics
C15,P5,155.7,2023-09-21,Sports
C246,P12,164.29,2023-04-24,Home & Garden
C118,P10,259.3,2023-06-25,Electronics
C207,P46,399.6,2023-06-27,Clothing
C194,P40,381.07,2023-03-21,Beauty
C62,P12,458.68,2023-09-28,Home & Garden
C193,P14,219.28,2023-05-16,Sports
C88,P10,282.29,2023-10-26,Electronics
C56,P50,217.62,2023-01-26,Home & Garden
C297,P46,395.45,2023-12-01,Clothing
C293,P22,361.81,2023-07-23,Electronics
C314,P49,243.99,2023-03-23,Sports
C395,P13,431.21,2023-01-12,Sports
C199,P7,215.21,2023-07-11,Electronics
C268,P45,155.42,2023-05-07,Home & Garden
C260,P26,47.02,2023-04-12,Beauty
C316,P6,391.86,2023-11-22,Home & Garden
C163,P21,284.31,2023-09-11,Beauty
C214,P36,435.1,2023-11-09,Beauty
C360,P39,471.8,2023-08-05,Beauty
